filename,PQI,PNI,Species_Predicted,Species_Confidence,COL1A1_Corrected,COL1A2_Corrected,COL1A1_to_COL1A2_Ratio,COL3A1_Peaks,Mean_PPM_Error,Std_PPM_Error,Mean_Confidence,Total_Ion_Count,Ratio_QC,Fetal_Markers,Age_Category,filename_match
SENS__J8_L6.txt,1.0,,Dipnotetrapodomorpha,0.39891802893096556,17557164.0,11133726.5,1.5769350899718975,4265.0,0.051615727920701675,1.061708672565829,70.1787274196685,25908741.0,FAIL,1,Young,SENS__J8_L6
SENS__J8_M2.txt,1.0,,Dipnotetrapodomorpha,0.41266690725369903,17530347.0,3187098.2,5.500410059533151,2292.0,-0.13403924520586313,1.2637689594386197,67.85513385183559,13346593.0,FAIL,1,Young,SENS__J8_M2
V100_K11.txt,,,Bovidae,0.3182511438739197,26038653.0,9234612.4,2.8196801199799135,948.0,0.08482768648059369,1.1976589626888174,67.97556724773408,19281163.0,FAIL,1,Young,V100_K11
V100_K16.txt,,,Laurasiatheria,0.3231888852133642,11593227.0,3920675.2,2.9569465483904405,739.0,-0.0854872387899769,1.6876554704863929,62.31342144873712,9370971.0,FAIL,1,Young,V100_K16
V100_K6.txt,,,Dipnotetrapodomorpha,0.502724795640327,8505573.0,4528469.4,1.8782445565382422,3966.0,0.006800293950522367,1.144973196708456,68.6069962117864,23801423.0,PASS,1,Young,V100_K6
V101_K12.txt,1.0,,Dipnotetrapodomorpha,0.48973143759873616,10969752.0,8021579.8,1.3675301216850078,3257.0,-0.020951248639456722,1.0829275508516658,69.51003078326295,18499630.0,FAIL,1,Young,V101_K12
V101_K17.txt,1.0,,Euteleostomi,0.4460649422124381,16593552.0,3612638.9,4.59319418832588,1181.0,-0.011822719491081154,1.4589207334074406,65.15363694904262,13311366.0,FAIL,1,Young,V101_K17
V101_K7.txt,1.0,,Dipnotetrapodomorpha,0.43867859600825876,27423477.0,8559703.1,3.203788341677412,2427.0,0.059071558904587027,1.0494435711856323,69.1287056540486,23148350.0,FAIL,1,Young,V101_K7
V103_I12.txt,,,Dipnotetrapodomorpha,0.6022777047744197,17205309.0,2830685.0,6.078143276274117,2501.0,-0.32487957950693197,1.6630259048606957,66.6552918307263,14531336.0,FAIL,1,Young,V103_I12
V103_I19.txt,1.0,,Dipnotetrapodomorpha,0.35202492211838005,17360586.0,29392886.900000002,0.5906390229399344,3470.0,0.1900373673957669,0.9905282075733096,70.71111665026058,50437930.0,FAIL,1,Young,V103_I19
V103_I5.txt,0.8091668381636099,,Dipnotetrapodomorpha,0.48157669237360756,24880845.0,11990217.200000001,2.0750954369700656,5210.0,-0.24321918987055477,1.291505329674506,69.3815100155892,45720669.0,PASS,1,Young,V103_I5
V104_I13.txt,1.0,,Dipnotetrapodomorpha,0.9667761956918584,4927482.0,3169554.7,1.5546291092562623,1370.0,-0.11492768565476004,1.276791048515398,69.93161700195755,53429884.0,FAIL,1,Young,V104_I13
V104_I20.txt,,,Bovidae,0.5997807017543859,3354312.0,9244414.4,0.36284742925414504,1109.0,0.11956542785150588,1.440405862974251,65.61931644951082,11929756.0,FAIL,1,Young,V104_I20
V104_I6.txt,,,Dipnotetrapodomorpha,0.40811808118081183,8169051.0,10531093.3,0.7757077795521952,1343.0,0.0990718963310813,1.2678486710099555,67.39362707547804,13987566.0,FAIL,1,Young,V104_I6
V105_K13.txt,,,Dipnotetrapodomorpha,0.6515873015873016,5084868.0,3037446.1,1.6740603232432667,1294.0,-0.03715293854944945,1.7701317798520526,61.11907594066887,6947129.0,FAIL,1,Young,V105_K13
V105_K18.txt,,,Dipnotetrapodomorpha,0.5149489975378122,16156911.0,18028271.3,0.896198572294616,3869.0,-0.10946773236931875,0.853650206078357,70.78698158593677,29595475.0,FAIL,1,Young,V105_K18
V105_K8.txt,1.0,,Dipnotetrapodomorpha,0.8330670926517572,3050301.0,764613.2000000001,3.9893386616919506,3162.0,-0.4776360651703411,1.2668718307777656,68.69290786177648,20425145.0,FAIL,1,Young,V105_K8
V106_A19.txt,1.0,,Dipnotetrapodomorpha,0.31943801142504247,27135312.0,16794619.400000002,1.6157146139316498,4477.0,0.05770985669146639,0.8480143235515638,71.55261848233252,35429972.0,FAIL,1,Young,V106_A19
V106_A9.txt,,,Bovidae,0.39106074111804406,20457861.0,14360577.4,1.4245848499100042,1364.0,0.01481367403949778,1.1073514830546374,69.23252376028462,20920229.0,FAIL,1,Young,V106_A9
V106_C6.txt,1.0,,Dipnotetrapodomorpha,0.46223342788107996,16349841.0,7315909.9,2.2348335645850423,4968.0,-0.06593651333007902,0.995912622077495,70.02193491509323,23701923.0,FAIL,1,Young,V106_C6
V107_A10.txt,,,Dipnotetrapodomorpha,0.426264800861141,41582979.0,6223354.8,6.681762543893528,2202.0,-0.04822388525293461,1.2963430732882477,67.16499468512495,27546494.0,FAIL,1,Young,V107_A10
V107_A20.txt,1.0,,Dipnotetrapodomorpha,0.48987184787102106,25224030.0,5473205.4,4.608639390730704,2115.0,-0.01662599566634118,1.2449702713335644,67.74831966662659,18210511.0,FAIL,1,Young,V107_A20
V107_C7.txt,,,Dipnotetrapodomorpha,0.3759012756516916,12346740.0,9079860.4,1.359794033837789,3250.0,0.049985276738814526,1.2544635139046554,68.64914009804122,20159941.0,FAIL,1,Young,V107_C7
V108_C18.txt,1.0,,Dipnotetrapodomorpha,0.3908769170271333,18873327.0,20235611.5,0.9326788567768264,1529.0,-0.2297742686169447,1.0179206445200297,69.45625342087715,27307621.0,FAIL,1,Young,V108_C18
V108_C8.txt,,,Bovidae,0.30245901639344264,5491758.0,7864996.100000001,0.6982531116576142,2820.0,-0.0025793287723438626,1.2874773036401692,67.38947294993196,15718176.0,FAIL,1,Young,V108_C8
V108_E5.txt,1.0,,Euteleostomi,0.40552718534094323,14971182.0,3593623.8000000003,4.1660404185880555,795.0,-0.07226778735078977,1.471350407973766,64.9738379511689,10608133.0,FAIL,1,Young,V108_E5
V10_E15.txt,,,Dipnotetrapodomorpha,0.4755197399607232,25296909.0,30483874.2,0.8298456040735137,6287.0,0.081544084332464,0.8246284231854863,71.58432774276878,49663001.0,FAIL,1,Young,V10_E15
V10_G1.txt,,,Bovidae,0.36424809830310123,18040401.0,12483220.1,1.4451720674219306,3010.0,0.024694223349214735,1.1476176518856316,68.73388240442729,26115625.0,FAIL,1,Young,V10_G1
V10_G11.txt,1.0,1.0,Bovidae,0.3267131024096386,29450637.0,21472354.8,1.371560654353569,3934.0,-0.026027549804015688,1.0060954610515889,70.62318611179303,37245784.0,FAIL,1,Young,V10_G11
V110_C19.txt,,,Bovidae,0.4479126024190402,7565709.0,1700775.7,4.44838728587197,988.0,-0.767197328981374,1.6072543482853898,66.90875419615749,5983685.0,FAIL,1,Young,V110_C19
V110_C9.txt,0.7863321090657049,,Dipnotetrapodomorpha,0.3250054312404953,25589166.0,20470547.5,1.2500479530408262,3636.0,-0.2912849195662989,1.3847845781610109,68.74095728789464,73406957.0,FAIL,1,Young,V110_C9
V110_E6.txt,1.0,,Bovidae,0.45642201834862384,2069703.0,2268974.5,0.9121755224662067,918.0,-0.38204583029705363,1.1322451453248075,67.69641153030432,4199567.0,FAIL,1,Young,V110_E6
V113_C10.txt,,,Bovidae,0.35268017747931407,22315827.0,11267926.8,1.9804731958322626,2933.0,-0.3893833182244441,1.3583954648402414,67.34988365826933,25611766.0,PASS,1,Young,V113_C10
V113_C20.txt,1.0,,Dipnotetrapodomorpha,0.609811751283514,50454198.0,10064840.5,5.012915803285705,5878.0,0.05658550803915643,1.1045968903520498,69.77626438614202,36072017.0,FAIL,1,Young,V113_C20
V113_E7.txt,1.0,,Dipnotetrapodomorpha,0.4414549078226208,8352051.0,1086406.1,7.687779919497874,1339.0,-1.1241865565796376,2.6982962018125147,59.816337344776905,9647170.0,FAIL,1,Young,V113_E7
V114_C11.txt,,,Dipnotetrapodomorpha,0.3711888530976103,31350837.0,20106724.3,1.5592215087964378,4801.0,-0.25097902084563367,0.8083826714740157,71.19323003406187,48565690.0,FAIL,1,Young,V114_C11
V114_C21.txt,1.0,,Dipnotetrapodomorpha,0.4501411100658514,3466788.0,3370672.5,1.0285152295276387,824.0,-0.11625873603986477,1.6881135039487256,63.20564568992152,6451057.0,FAIL,1,Young,V114_C21
V114_E8.txt,0.5920860276359766,,Dipnotetrapodomorpha,0.3436311346136005,11658984.0,26815337.900000002,0.43478788309432415,2414.0,-0.0702782654128641,0.9281246626252013,70.74976928022713,37012051.0,FAIL,1,Young,V114_E8
V115_I14.txt,1.0,,Dipnotetrapodomorpha,0.4862691109339903,13989276.0,18324229.3,0.7634305252881768,5723.0,-0.036053154632078074,1.1441999132000853,70.11876045708344,30927408.0,FAIL,1,Young,V115_I14
V115_I21.txt,1.0,,Dipnotetrapodomorpha,0.5108673777420004,25713084.0,4695973.100000001,5.475560326357065,3102.0,0.03848404783125128,0.9552063356284846,71.20852836844028,18067757.0,FAIL,1,Young,V115_I21
V115_I7.txt,1.0,,Bovidae,0.4084349340631998,26688891.0,10704175.3,2.4933159493380117,2190.0,0.22771548221539098,1.1884608579845515,69.98868178143145,26493849.0,FAIL,1,Young,V115_I7
V11_I24.txt,1.0,,Dipnotetrapodomorpha,0.3810730882974229,16408074.0,6499041.9,2.5246912164083755,602.0,-0.1752404860550137,1.7619012832510383,60.74242117931867,13595562.0,FAIL,1,Young,V11_I24
V11_J10.txt,1.0,1.0,Bovidae,0.4194668319900806,21807339.0,16833024.0,1.2955092917351037,3127.0,-0.006485478014924046,0.986834366492537,70.19916163419941,26918518.0,FAIL,1,Young,V11_J10
V11_J20.txt,1.0,,Bovidae,0.3559545379673859,6563550.0,9570119.0,0.6858378668018653,2558.0,0.07725751436622476,1.2452138503082069,68.13293032721795,17637233.0,FAIL,1,Young,V11_J20
V12_J1.txt,,,Dipnotetrapodomorpha,0.3817449379836743,28233765.0,17819786.400000002,1.5844053551618327,3651.0,0.09348946300235669,1.090437750755059,69.98484799878177,35846207.0,FAIL,1,Young,V12_J1
